Price,Open,High,Low,Vol.,Day,Month,Year,DayOfWeek,
"10,970.20","11,159.70","11,381.80","10,810.30",772.67,5,7,2019,4,"10,969.80"
"11,268.00","10,969.80","11,650.20","10,967.90",688.96,6,7,2019,5,"11,267.90"
"11,415.90","11,267.90","11,524.60","11,108.10",601.93,7,7,2019,6,"11,415.80"
"12,252.60","11,415.80","12,332.30","11,304.80",695.6,8,7,2019,0,"12,250.60"
"12,541.50","12,250.60","12,772.90","12,111.20",847.84,9,7,2019,1,"12,542.80"
"12,110.60","12,542.80","13,134.40","11,594.90",1.11M,10,7,2019,2,"12,111.60"
"11,342.30","12,111.60","12,111.60","11,029.00",943.13,11,7,2019,3,"11,343.70"
"11,762.10","11,343.70","11,881.40","11,109.80",738.17,12,7,2019,4,"11,762.80"
"11,364.90","11,762.80","11,798.40","10,839.40",747.71,13,7,2019,5,"11,364.30"
"10,200.10","11,364.30","11,448.70","10,128.90",840.76,14,7,2019,6,"10,199.90"
"10,845.90","10,199.90","11,064.70","9,885.40",956.52,15,7,2019,0,"10,844.00"
"9,424.80","10,844.00","11,019.50","9,375.30",1.05M,16,7,2019,1,"9,425.10"
"9,723.20","9,425.10","9,983.60","9,082.60",1.03M,17,7,2019,2,"9,723.10"
"10,651.40","9,723.10","10,787.10","9,390.00",974.49,18,7,2019,3,"10,651.60"
"10,571.50","10,651.60","10,758.40","10,160.70",727.79,19,7,2019,4,"10,571.90"
"10,826.70","10,571.90","11,155.60","10,462.00",668.94,20,7,2019,5,"10,827.00"
"10,714.40","10,827.00","10,883.80","10,442.50",562.17,21,7,2019,6,"10,715.10"
"10,412.50","10,715.10","10,806.30","10,196.50",591.27,22,7,2019,0,"10,412.80"
"9,888.70","10,412.80","10,414.70","9,865.40",663.38,23,7,2019,1,"9,887.20"
"9,804.30","9,887.20","9,945.30","9,584.00",639.54,24,7,2019,2,"9,804.70"
"9,945.30","9,804.70","10,203.50","9,776.60",545.85,25,7,2019,3,"9,945.20"
"9,831.00","9,945.20","10,436.10","9,724.20",493.75,26,7,2019,4,"9,830.40"
"9,492.10","9,830.40","10,232.30","9,389.10",661.89,27,7,2019,5,"9,491.10"
"9,727.80","9,491.10","9,798.50","9,401.10",518.59,28,7,2019,6,"9,728.50"
"9,580.90","9,728.50","9,835.40","9,502.50",510.9,29,7,2019,0,"9,580.00"
"9,580.70","9,580.00","9,703.00","9,483.00",511.51,30,7,2019,1,"9,580.30"
"10,082.00","9,580.30","10,100.00","9,562.40",589.84,31,7,2019,2,"10,081.90"
"10,380.00","10,081.90","10,459.00","9,890.60",608.37,1,8,2019,3,"10,380.50"
"10,520.10","10,380.50","10,664.80","10,330.50",578.29,2,8,2019,4,"10,519.90"
"10,815.70","10,519.90","10,893.60","10,504.50",508.75,3,8,2019,5,"10,816.10"
"10,934.60","10,816.10","11,017.70","10,568.80",585.71,4,8,2019,6,"10,934.80"
"11,816.80","10,934.80","11,922.30","10,934.80",769.63,5,8,2019,0,"11,817.60"
"11,480.90","11,817.60","12,291.90","11,237.00",807.58,6,8,2019,1,"11,481.00"
"12,013.90","11,481.00","12,114.50","11,406.40",702.85,7,8,2019,2,"12,015.90"
"12,191.60","12,015.90","12,236.60","11,727.00",592.15,8,8,2019,3,"12,190.00"
"12,089.80","12,190.00","12,225.30","11,885.00",558.72,9,8,2019,4,"12,090.50"
"11,314.50","12,090.50","12,185.00","11,281.60",570.74,10,8,2019,5,"11,314.60"
"11,517.20","11,314.60","11,728.40","11,146.10",435.83,11,8,2019,6,"11,505.10"
"11,394.20","11,505.10","11,508.60","11,267.30",391.08,12,8,2019,0,"11,395.00"
"10,892.90","11,395.00","11,445.60","10,793.20",540.78,13,8,2019,1,"10,894.20"
"10,049.40","10,894.20","10,894.50","9,965.50",745.59,14,8,2019,2,"10,053.30"
"10,303.40","10,053.30","10,448.20","9,580.10",930.05,15,8,2019,3,"10,300.90"
"10,335.60","10,300.90","10,734.00","9,788.60",798.67,16,8,2019,4,"10,335.50"
"10,218.10","10,335.50","10,460.70","10,016.30",497.77,17,8,2019,5,"10,219.30"
"10,312.70","10,219.30","10,494.90","10,086.70",441.11,18,8,2019,6,"10,312.80"
"10,910.70","10,312.80","10,923.90","10,267.80",519.01,19,8,2019,0,"10,911.20"
"10,752.60","10,911.20","10,941.60","10,581.00",515.47,20,8,2019,1,"10,753.30"
"10,141.50","10,753.30","10,797.80","9,908.00",717.65,21,8,2019,2,"10,141.10"
"10,105.00","10,141.10","10,218.20","9,777.00",520.75,22,8,2019,3,"10,104.90"
"10,388.70","10,104.90","10,434.30","9,921.40",436.26,23,8,2019,4,"10,389.40"
"10,131.00","10,389.40","10,415.90","9,917.50",463.85,24,8,2019,5,"10,132.10"
"10,136.30","10,132.10","10,307.00","9,935.20",422.53,25,8,2019,6,"10,136.00"
"10,371.80","10,136.00","10,568.20","10,136.00",568.77,26,8,2019,0,"10,372.20"
"10,184.80","10,372.20","10,387.60","10,060.20",419.81,27,8,2019,1,"10,184.70"
"9,729.40","10,184.70","10,271.30","9,629.60",580.29,28,8,2019,2,"9,729.10"
"9,491.00","9,729.10","9,729.10","9,343.00",509.13,29,8,2019,3,"9,494.10"
"9,585.40","9,494.10","9,675.70","9,370.20",413.92,30,8,2019,4,"9,585.50"
"9,594.40","9,585.50","9,677.50","9,457.30",311.49,31,8,2019,5,"9,594.70"
"9,729.30","9,594.70","9,799.50","9,533.60",322.66,1,9,2019,6,"9,728.80"
"10,348.80","9,728.80","10,431.50","9,720.30",542.79,2,9,2019,0,"10,348.10"
"10,612.30","10,348.10","10,756.80","10,283.50",578.79,3,9,2019,1,"10,611.60"
"10,568.20","10,611.60","10,783.60","10,388.60",504.45,4,9,2019,2,"10,567.80"
"10,566.90","10,567.80","10,630.70","10,469.90",402.09,5,9,2019,3,"10,566.70"
"10,309.30","10,566.70","10,896.20","10,227.40",643.02,6,9,2019,4,"10,306.90"
"10,461.10","10,306.90","10,556.40","10,302.30",393.57,7,9,2019,5,"10,461.60"
"10,402.80","10,461.60","10,578.00","10,266.30",339.73,8,9,2019,6,"10,402.10"
"10,309.00","10,402.10","10,478.00","10,095.70",473.76,9,9,2019,0,"10,308.70"
"10,105.40","10,308.70","10,379.80","9,970.70",383.22,10,9,2019,1,"10,104.90"
"10,162.50","10,104.90","10,257.50","9,908.90",413.06,11,9,2019,2,"10,162.40"
"10,415.10","10,162.40","10,447.90","10,051.00",413.22,12,9,2019,3,"10,415.20"
"10,342.10","10,415.20","10,441.40","10,174.10",365.52,13,9,2019,4,"10,342.20"
"10,337.30","10,342.20","10,421.40","10,253.70",326.44,14,9,2019,5,"10,337.30"
"10,311.50","10,337.30","10,360.40","10,272.00",255.79,15,9,2019,6,"10,311.30"
"10,255.50","10,311.30","10,360.50","10,108.50",372.53,16,9,2019,0,"10,254.60"
"10,195.70","10,254.60","10,273.60","10,153.50",321.64,17,9,2019,1,"10,195.70"
"10,164.70","10,195.70","10,257.50","10,119.30",318.82,18,9,2019,2,"10,164.60"
"10,250.50","10,164.60","10,297.60","9,707.60",542.25,19,9,2019,3,"10,251.50"
"10,172.70","10,251.50","10,279.50","10,088.60",362.07,20,9,2019,4,"10,172.80"
"9,993.00","10,172.80","10,177.90","9,939.80",326.17,21,9,2019,5,"9,993.00"
"10,031.60","9,993.00","10,075.00","9,870.90",337.06,22,9,2019,6,"10,031.30"
"9,702.20","10,031.30","10,048.80","9,656.30",431.1,23,9,2019,0,"9,702.70"
"8,513.90","9,702.70","9,793.80","8,069.40",933.16,24,9,2019,1,"8,512.30"
"8,432.40","8,512.30","8,729.80","8,245.10",696.11,25,9,2019,2,"8,432.50"
"8,063.80","8,432.50","8,463.10","7,773.60",731.03,26,9,2019,3,"8,063.80"
"8,184.90","8,063.80","8,257.40","7,882.10",561.4,27,9,2019,4,"8,184.50"
"8,208.50","8,184.50","8,297.20","8,031.10",457.79,28,9,2019,5,"8,208.00"
"8,049.10","8,208.00","8,226.80","7,922.10",418.48,29,9,2019,6,"8,048.90"
"8,284.30","8,048.90","8,318.50","7,749.00",600.26,30,9,2019,0,"8,285.00"
"8,302.70","8,285.00","8,486.20","8,187.90",533.95,1,10,2019,1,"8,302.70"
"8,364.10","8,302.70","8,374.00","8,167.70",405.86,2,10,2019,2,"8,363.60"
"8,226.90","8,363.60","8,391.70","8,090.10",460.97,3,10,2019,3,"8,227.60"
"8,148.10","8,227.60","8,233.60","8,041.40",416.92,4,10,2019,4,"8,148.00"
"8,127.30","8,148.00","8,185.10","8,030.60",360.92,5,10,2019,5,"8,127.30"
"7,881.90","8,127.30","8,145.50","7,834.90",448.8,6,10,2019,6,"7,882.60"
"8,198.60","7,882.60","8,293.50","7,797.00",604.74,7,10,2019,0,"8,198.50"
"8,182.90","8,198.50","8,323.10","8,118.10",469.04,8,10,2019,1,"8,180.10"
"8,566.70","8,180.10","8,655.90","8,122.70",636.43,9,10,2019,2,"8,566.80"
"8,562.30","8,566.80","8,638.50","8,438.70",511.46,10,10,2019,3,"8,562.20"
"8,267.80","8,562.20","8,751.10","8,249.70",667.86,11,10,2019,4,"8,267.60"
"8,304.40","8,267.60","8,394.80","8,260.90",424.02,12,10,2019,5,"8,304.30"
"8,281.50","8,304.30","8,450.20","8,190.60",419.87,13,10,2019,6,"8,281.30"
"8,353.30","8,281.30","8,374.30","8,222.20",505.02,14,10,2019,0,"8,353.40"
"8,167.20","8,353.40","8,400.20","8,139.50",469.73,15,10,2019,1,"8,167.10"
"8,000.40","8,167.10","8,185.90","7,929.80",538.92,16,10,2019,2,"8,000.40"
"8,073.30","8,000.40","8,118.20","7,944.40",444.95,17,10,2019,3,"8,073.30"
"7,948.50","8,073.30","8,116.40","7,842.00",505.79,18,10,2019,4,"7,948.30"
"7,957.30","7,948.30","8,060.20","7,892.40",428.83,19,10,2019,5,"7,957.40"
"8,223.40","7,957.40","8,288.50","7,889.60",513.91,20,10,2019,6,"8,224.10"
"8,208.20","8,224.10","8,315.30","8,155.70",489.4,21,10,2019,0,"8,207.40"
"8,031.40","8,207.40","8,289.10","8,017.70",570.39,22,10,2019,1,"8,031.00"
"7,477.00","8,031.00","8,055.00","7,329.20",892.08,23,10,2019,2,"7,476.80"
"7,422.70","7,476.80","7,501.50","7,366.30",586.49,24,10,2019,3,"7,422.80"
"8,658.30","7,422.80","8,697.70","7,404.90",1.18M,25,10,2019,4,"8,658.40"
"9,230.60","8,658.40","10,540.00","8,061.80",1.78M,26,10,2019,5,"9,230.60"
"9,529.60","9,230.60","9,773.20","9,081.00",1.16M,27,10,2019,6,"9,530.10"
"9,207.20","9,530.10","9,866.90","9,202.50",1.04M,28,10,2019,0,"9,206.50"
"9,411.30","9,206.50","9,531.30","9,125.30",918.48,29,10,2019,1,"9,411.30"
"9,157.90","9,411.30","9,411.30","9,018.40",789.73,30,10,2019,2,"9,157.90"
"9,152.60","9,157.90","9,378.90","8,959.60",798.93,31,10,2019,3,"9,153.10"
"9,230.10","9,153.10","9,270.40","9,057.20",689.65,1,11,2019,4,"9,230.30"
"9,300.60","9,230.30","9,356.70","9,201.20",570.74,2,11,2019,5,"9,300.50"
"9,198.30","9,300.50","9,359.10","9,095.00",536.56,3,11,2019,6,"9,198.70"
"9,396.40","9,198.70","9,500.40","9,134.10",681.01,4,11,2019,0,"9,396.10"
"9,310.80","9,396.10","9,452.70","9,193.90",653.42,5,11,2019,1,"9,311.20"
"9,338.90","9,311.20","9,424.60","9,262.70",578.03,6,11,2019,2,"9,339.20"
"9,223.50","9,339.20","9,367.00","9,130.00",603.54,7,11,2019,3,"9,223.60"
"8,778.20","9,223.60","9,254.80","8,722.40",791.79,8,11,2019,4,"8,778.10"
"8,804.50","8,778.10","8,877.50","8,746.90",512.02,9,11,2019,5,"8,804.70"
"9,036.80","8,804.70","9,092.90","8,763.50",581.57,10,11,2019,6,"9,036.90"
"8,736.90","9,036.90","9,066.40","8,649.40",601.16,11,11,2019,0,"8,737.40"
"8,812.60","8,737.40","8,841.20","8,615.70",575.16,12,11,2019,1,"8,813.20"
"8,783.10","8,813.20","8,829.70","8,721.10",454.33,13,11,2019,2,"8,782.90"
"8,661.20","8,782.90","8,799.80","8,615.80",515.43,14,11,2019,3,"8,660.80"
"8,476.30","8,660.80","8,761.80","8,437.10",653.71,15,11,2019,4,"8,476.20"
"8,497.30","8,476.20","8,532.80","8,450.70",471.16,16,11,2019,5,"8,497.40"
"8,509.80","8,497.40","8,631.70","8,413.00",531.22,17,11,2019,6,"8,510.30"
"8,208.40","8,510.30","8,516.30","8,110.40",692.6,18,11,2019,0,"8,207.70"
"8,145.70","8,207.70","8,245.60","8,032.80",654.27,19,11,2019,1,"8,145.70"
"8,099.30","8,145.70","8,223.00","8,074.20",607.27,20,11,2019,2,"8,099.40"
"7,627.90","8,099.40","8,129.60","7,519.70",891.5,21,11,2019,3,"7,627.90"
"7,272.50","7,627.90","7,700.90","6,818.50",1.41M,22,11,2019,4,"7,271.60"
"7,324.10","7,271.60","7,342.50","7,093.70",783.18,23,11,2019,5,"7,325.00"
"6,924.70","7,325.00","7,344.10","6,894.90",904.5,24,11,2019,6,"6,924.70"
"7,115.60","6,924.70","7,352.80","6,534.80",1.29M,25,11,2019,0,"7,115.50"
"7,162.80","7,115.50","7,329.50","7,045.10",844.27,26,11,2019,1,"7,162.80"
"7,510.60","7,162.80","7,636.90","6,875.40",996.49,27,11,2019,2,"7,510.60"
"7,426.70","7,510.60","7,639.50","7,380.60",737.58,28,11,2019,3,"7,426.60"
"7,742.70","7,426.60","7,825.30","7,412.30",766.71,29,11,2019,4,"7,742.70"
"7,546.60","7,742.70","7,787.70","7,472.70",650.6,30,11,2019,5,"7,546.50"
"7,396.40","7,546.50","7,546.50","7,244.40",777,1,12,2019,6,"7,395.90"
"7,298.20","7,395.90","7,433.80","7,173.60",687.78,2,12,2019,0,"7,298.10"
"7,291.80","7,298.10","7,389.40","7,227.10",548.77,3,12,2019,1,"7,291.90"
"7,204.40","7,291.90","7,702.20","7,113.60",971.75,4,12,2019,2,"7,204.60"
"7,399.20","7,204.60","7,476.30","7,184.00",780.78,5,12,2019,3,"7,399.20"
"7,530.80","7,399.20","7,552.10","7,329.80",706.1,6,12,2019,4,"7,530.40"
"7,510.90","7,530.40","7,595.70","7,489.60",557.14,7,12,2019,5,"7,510.80"
"7,524.40","7,510.80","7,576.40","7,416.70",499.04,8,12,2019,6,"7,524.80"
"7,355.80","7,524.80","7,626.00","7,321.60",648.66,9,12,2019,0,"7,356.20"
"7,235.70","7,356.20","7,400.30","7,192.10",609.5,10,12,2019,1,"7,235.80"
"7,208.00","7,235.80","7,284.40","7,168.80",518.4,11,12,2019,2,"7,208.00"
"7,208.00","7,208.00","7,272.40","7,124.60",611.8,12,12,2019,3,"7,208.40"
"7,255.20","7,208.40","7,288.00","7,200.30",503.49,13,12,2019,4,"7,255.20"
"7,080.80","7,255.20","7,267.40","7,043.30",524.56,14,12,2019,5,"7,080.80"
"7,128.50","7,080.80","7,175.80","7,033.80",492.58,15,12,2019,6,"7,128.50"
"6,903.50","7,128.50","7,153.10","6,864.60",689.56,16,12,2019,0,"6,903.50"
"6,613.30","6,903.50","6,943.50","6,575.00",894.55,17,12,2019,1,"6,613.50"
"7,276.00","6,613.50","7,387.70","6,462.20",1.14M,18,12,2019,2,"7,276.40"
"7,165.50","7,276.40","7,354.00","7,039.30",778.72,19,12,2019,3,"7,165.50"
"7,196.40","7,165.50","7,218.40","7,107.70",627.04,20,12,2019,4,"7,196.40"
"7,156.20","7,196.40","7,197.60","7,129.60",468.74,21,12,2019,5,"7,156.30"
"7,495.80","7,156.30","7,501.10","7,142.00",677.94,22,12,2019,6,"7,496.20"
"7,322.80","7,496.20","7,684.00","7,276.20",952.16,23,12,2019,0,"7,322.40"
"7,268.30","7,322.40","7,433.20","7,185.70",785.54,24,12,2019,1,"7,268.30"
"7,224.80","7,268.30","7,542.40","7,150.90",625.41,25,12,2019,2,"7,225.00"
"7,210.90","7,225.00","7,414.30","7,177.30",795.09,26,12,2019,3,"7,210.80"
"7,261.70","7,210.80","7,293.80","7,128.50",718.07,27,12,2019,4,"7,261.90"
"7,321.50","7,261.90","7,375.90","7,256.50",610.96,28,12,2019,5,"7,321.60"
"7,397.50","7,321.60","7,518.90","7,303.00",611.69,29,12,2019,6,"7,397.50"
"7,261.80","7,397.50","7,420.90","7,244.10",606.11,30,12,2019,0,"7,261.50"
"7,196.40","7,261.50","7,331.00","7,167.40",586.6,31,12,2019,1,"7,196.40"
"7,199.80","7,196.40","7,259.40","7,180.00",420.28,1,1,2020,2,"7,199.70"
"6,967.00","7,199.70","7,209.60","6,901.40",632.78,2,1,2020,3,"6,967.10"
"7,343.10","6,967.10","7,402.90","6,884.10",936.29,3,1,2020,4,"7,345.10"
"7,376.80","7,345.10","7,433.10","7,291.40",523.91,4,1,2020,5,"7,376.80"
"7,372.50","7,376.80","7,501.00","7,345.60",628.14,5,1,2020,6,"7,372.60"
"7,759.10","7,372.60","7,783.10","7,366.70",786.75,6,1,2020,0,"7,759.10"
"8,155.70","7,759.10","8,182.00","7,754.10",1.01M,7,1,2020,1,"8,154.20"
"8,059.60","8,154.20","8,436.40","7,900.80",1.19M,8,1,2020,2,"8,060.00"
"7,842.40","8,060.00","8,065.90","7,779.20",786.5,9,1,2020,3,"7,842.50"
"8,187.10","7,842.50","8,187.40","7,697.70",1.05M,10,1,2020,4,"8,187.80"
"8,024.10","8,187.80","8,262.90","8,008.40",776.75,11,1,2020,5,"8,023.30"
"8,187.60","8,023.30","8,189.90","7,973.10",595.22,12,1,2020,6,"8,188.30"
"8,111.40","8,188.30","8,196.70","8,068.40",610.66,13,1,2020,0,"8,111.20"
"8,829.20","8,111.20","8,898.70","8,111.20",1.48M,14,1,2020,1,"8,827.90"
"8,818.30","8,827.90","8,904.00","8,615.50",1.17M,15,1,2020,2,"8,818.10"
"8,726.90","8,818.10","8,850.00","8,605.80",748.32,16,1,2020,3,"8,726.70"
"8,913.10","8,726.70","9,005.10","8,675.90",794.11,17,1,2020,4,"8,913.00"
"8,916.30","8,913.00","8,982.30","8,814.60",627.74,18,1,2020,5,"8,916.30"
"8,706.20","8,916.30","9,183.70","8,552.80",975.01,19,1,2020,6,"8,705.70"
"8,641.90","8,705.70","8,740.10","8,539.20",599.06,20,1,2020,0,"8,642.00"
"8,732.60","8,642.00","8,770.30","8,524.00",540.2,21,1,2020,1,"8,733.00"
"8,678.50","8,733.00","8,805.40","8,610.80",509.06,22,1,2020,2,"8,678.50"
"8,405.10","8,678.50","8,687.30","8,309.60",722.67,23,1,2020,3,"8,404.90"
"8,439.90","8,404.90","8,522.00","8,242.60",617.02,24,1,2020,4,"8,439.90"
"8,341.60","8,439.90","8,447.60","8,277.20",444,25,1,2020,5,"8,341.60"
"8,607.80","8,341.60","8,607.80","8,304.90",468.34,26,1,2020,6,"8,608.10"
"8,866.60","8,608.10","8,983.10","8,585.60",706.45,27,1,2020,0,"8,866.60"
"9,377.30","8,866.60","9,389.50","8,866.60",954.2,28,1,2020,1,"9,377.30"
"9,298.90","9,377.30","9,428.70","9,250.90",749.88,29,1,2020,2,"9,299.10"
"9,507.30","9,299.10","9,569.00","9,209.20",765.21,30,1,2020,3,"9,508.30"
"9,349.10","9,508.30","9,525.00","9,222.30",633.37,31,1,2020,4,"9,349.30"
"9,381.60","9,349.30","9,458.80","9,301.50",458.42,1,2,2020,5,"9,381.50"
"9,334.90","9,381.50","9,465.40","9,183.10",683.37,2,2,2020,6,"9,334.60"
"9,296.60","9,334.60","9,582.80","9,243.10",701.39,3,2,2020,0,"9,296.50"
"9,193.90","9,296.50","9,347.50","9,193.90",651.68,4,2,2020,1,"9,194.10"
"9,611.80","9,194.10","9,726.80","9,179.90",771.46,5,2,2020,2,"9,611.80"
"9,772.00","9,611.80","9,854.90","9,536.10",778.67,6,2,2020,3,"9,771.90"
"9,818.60","9,771.90","9,872.50","9,738.70",608.96,7,2,2020,4,"9,817.30"
"9,895.50","9,817.30","9,931.20","9,673.20",551.31,8,2,2020,5,"9,895.40"
"10,151.50","9,895.40","10,157.10","9,882.70",617.35,9,2,2020,6,"10,151.50"
"9,854.10","10,151.50","10,181.70","9,774.80",781.22,10,2,2020,0,"9,854.00"
"10,229.50","9,854.00","10,314.10","9,725.10",791.28,11,2,2020,1,"10,229.30"
"10,317.70","10,229.30","10,435.60","10,229.30",803.25,12,2,2020,2,"10,321.90"
"10,235.10","10,321.90","10,482.60","10,116.90",940.3,13,2,2020,3,"10,235.50"
"10,333.00","10,235.50","10,372.40","10,125.20",732.51,14,2,2020,4,"10,336.00"
"9,907.70","10,336.00","10,369.80","9,831.70",808.81,15,2,2020,5,"9,907.40"
"9,932.30","9,907.40","10,056.40","9,654.90",808.91,16,2,2020,6,"9,931.70"
"9,701.40","9,931.70","9,951.50","9,468.90",961.88,17,2,2020,0,"9,701.50"
"10,158.40","9,701.50","10,230.10","9,601.60",945.91,18,2,2020,1,"10,158.60"
"9,609.40","10,158.60","10,230.90","9,424.30",905.95,19,2,2020,2,"9,611.90"
"9,602.40","9,611.90","9,681.40","9,448.90",870.8,20,2,2020,3,"9,602.20"
"9,684.50","9,602.20","9,747.10","9,574.50",716.61,21,2,2020,4,"9,684.50"
"9,655.70","9,684.50","9,706.50","9,569.80",589.88,22,2,2020,5,"9,655.60"
"9,942.70","9,655.60","9,965.60","9,653.40",775.88,23,2,2020,6,"9,943.20"
"9,662.70","9,943.20","9,981.00","9,507.00",980,24,2,2020,0,"9,662.60"
"9,317.20","9,662.60","9,672.30","9,269.80",937.97,25,2,2020,1,"9,317.10"
"8,800.30","9,317.10","9,368.10","8,672.00",1.32M,26,2,2020,2,"8,800.10"
"8,818.60","8,800.10","8,968.30","8,538.50",1.13M,27,2,2020,3,"8,820.10"
"8,697.50","8,820.10","8,898.70","8,451.90",1.08M,28,2,2020,4,"8,697.10"
"8,543.70","8,697.10","8,793.70","8,539.80",683.44,29,2,2020,5,"8,543.80"
"8,540.00","8,543.80","8,737.20","8,437.20",784.05,1,3,2020,6,"8,537.50"
"8,904.80","8,537.50","8,961.80","8,503.10",1.02M,2,3,2020,0,"8,906.10"
"8,761.40","8,906.10","8,911.70","8,669.30",1.01M,3,3,2020,1,"8,761.30"
"8,757.90","8,761.30","8,840.30","8,679.70",759.69,4,3,2020,2,"8,757.90"
"9,060.30","8,757.90","9,147.30","8,751.50",950.76,5,3,2020,3,"9,060.60"
"9,134.80","9,060.60","9,165.20","9,004.90",1.04M,6,3,2020,4,"9,134.20"
"8,887.80","9,134.20","9,180.80","8,848.70",750.65,7,3,2020,5,"8,887.80"
"8,034.10","8,887.80","8,888.00","8,015.30",1.11M,8,3,2020,6,"8,035.80"
"7,933.00","8,035.80","8,158.80","7,648.70",1.54M,9,3,2020,0,"7,933.00"
"7,891.20","7,933.00","8,145.50","7,740.20",1.20M,10,3,2020,1,"7,892.10"
"7,935.10","7,892.10","7,976.50","7,606.00",1.10M,11,3,2020,2,"7,935.20"
"4,826.00","7,935.20","7,963.10","4,546.60",3.22M,12,3,2020,3,"4,815.20"
"5,584.30","4,815.20","5,934.30","3,869.50",4.17M,13,3,2020,4,"5,589.40"
"5,182.70","5,589.40","5,634.90","5,072.20",1.69M,14,3,2020,5,"5,182.90"
"5,366.30","5,182.90","5,863.30","5,120.60",1.61M,15,3,2020,6,"5,366.40"
"5,030.00","5,366.40","5,369.30","4,477.70",2.55M,16,3,2020,0,"5,030.20"
"5,261.10","5,030.20","5,432.80","4,946.50",1.89M,17,3,2020,1,"5,260.70"
"5,361.40","5,260.70","5,373.10","5,020.90",1.80M,18,3,2020,2,"5,359.20"
"6,172.00","5,359.20","6,379.50","5,256.00",2.18M,19,3,2020,3,"6,171.60"
"6,205.30","6,171.60","6,858.10","5,748.20",2.22M,20,3,2020,4,"6,205.60"
"6,186.20","6,205.60","6,438.30","5,887.00",1.64M,21,3,2020,5,"6,186.90"
"5,822.10","6,186.90","6,394.40","5,771.20",1.48M,22,3,2020,6,"5,822.00"
"6,468.90","5,822.00","6,564.70","5,710.80",1.88M,23,3,2020,0,"6,468.80"
"6,744.60","6,468.80","6,814.20","6,380.80",1.73M,24,3,2020,1,"6,744.80"
"6,678.90","6,744.80","6,930.20","6,474.60",1.52M,25,3,2020,2,"6,677.90"
"6,725.10","6,677.90","6,772.90","6,541.70",1.18M,26,3,2020,3,"6,725.50"
"6,373.40","6,725.50","6,813.70","6,322.30",1.16M,27,3,2020,4,"6,373.40"
"6,233.70","6,373.40","6,374.30","6,046.50",1.26M,28,3,2020,5,"6,233.20"
"5,890.40","6,233.20","6,258.80","5,889.30",916.17,29,3,2020,6,"5,890.40"
"6,391.00","5,890.40","6,576.50","5,872.50",1.43M,30,3,2020,0,"6,391.10"
"6,412.50","6,391.10","6,513.10","6,346.30",1.05M,31,3,2020,1,"6,412.40"
"6,638.50","6,412.40","6,661.30","6,157.40",1.40M,1,4,2020,2,"6,638.80"
"6,800.50","6,638.80","7,182.70","6,567.90",1.74M,2,4,2020,3,"6,799.90"
"6,735.90","6,799.90","7,026.30","6,623.60",1.35M,3,4,2020,4,"6,735.90"
"6,857.40","6,735.90","6,958.60","6,679.10",1.05M,4,4,2020,5,"6,857.50"
"6,772.70","6,857.50","6,889.40","6,686.00",842.33,5,4,2020,6,"6,772.80"
"7,332.30","6,772.80","7,335.00","6,770.10",1.53M,6,4,2020,0,"7,332.30"
"7,185.20","7,332.30","7,440.30","7,101.70",1.32M,7,4,2020,1,"7,185.60"
"7,361.20","7,185.60","7,396.10","7,153.10",983.94,8,4,2020,2,"7,361.10"
"7,289.00","7,361.10","7,361.10","7,140.30",963.55,9,4,2020,3,"7,289.00"
"6,863.10","7,289.00","7,294.40","6,756.10",1.37M,10,4,2020,4,"6,862.70"
"6,867.80","6,862.70","6,931.40","6,765.10",845.58,11,4,2020,5,"6,867.90"
"6,917.60","6,867.90","7,158.80","6,785.10",1.10M,12,4,2020,6,"6,918.10"
"6,841.30","6,918.10","6,920.30","6,618.50",1.25M,13,4,2020,0,"6,841.80"
"6,850.90","6,841.80","6,970.80","6,768.60",999.53,14,4,2020,1,"6,851.30"
"6,629.10","6,851.30","6,929.50","6,615.90",1.00M,15,4,2020,2,"6,629.10"
"7,085.60","6,629.10","7,159.70","6,520.50",1.54M,16,4,2020,3,"7,085.50"
"7,035.80","7,085.50","7,142.80","7,005.80",810.1,17,4,2020,4,"7,035.90"
"7,230.80","7,035.90","7,259.40","7,031.50",796.45,18,4,2020,5,"7,230.90"
"7,122.90","7,230.90","7,238.00","7,079.10",5.93M,19,4,2020,6,"7,122.90"
"6,833.50","7,122.90","7,207.50","6,771.20",1.26M,20,4,2020,0,"6,833.40"
"6,842.50","6,833.40","6,919.30","6,774.30",892.57,21,4,2020,1,"6,842.50"
"7,112.90","6,842.50","7,137.40","6,821.80",914.18,22,4,2020,2,"7,112.80"
"7,488.50","7,112.80","7,655.40","7,036.50",1.34M,23,4,2020,3,"7,491.30"
"7,503.80","7,491.30","7,583.50","7,423.50",951.95,24,4,2020,4,"7,503.90"
"7,540.40","7,503.90","7,684.60","7,451.00",861.93,25,4,2020,5,"7,540.40"
"7,678.90","7,540.40","7,679.40","7,520.50",921.59,26,4,2020,6,"7,679.40"
"7,766.00","7,679.40","7,768.50","7,637.70",980.5,27,4,2020,0,"7,766.00"
"7,746.90","7,766.00","7,770.10","7,655.30",808.09,28,4,2020,1,"7,746.70"
"8,770.90","7,746.70","8,918.50","7,729.70",1.83M,29,4,2020,2,"8,770.60"
"8,629.00","8,770.60","9,437.50","8,425.50",2.04M,30,4,2020,3,"8,628.60"
"8,821.60","8,628.60","9,040.30","8,621.00",1.11M,1,5,2020,4,"8,821.60"
